train,test
-400.2070760275341,-400.2070760275341
-347.7656258299761,-347.7656258299761
-335.71546885853735,-335.71546885853735
-333.87121897278934,-333.87121897278934
-350.04134270805883,-350.04134270805883
-375.18272552771043,-375.18272552771043
-372.75303921728437,-372.75303921728437
-341.77479202533925,-341.77479202533925
-388.69070782476587,-388.69070782476587
-368.6565920790074,-368.6565920790074
-396.41673242380523,-396.41673242380523
-371.9502444899663,-371.9502444899663
-380.82578343283456,-380.82578343283456
-360.0986280178868,-360.0986280178868
-349.18176766531116,-349.18176766531116
-357.75743678381815,-357.75743678381815
-339.7443105572746,-339.7443105572746
-260.20821659981164,-260.20821659981164
-366.749329181845,-366.749329181845
-314.704868359765,-314.704868359765
-351.36697033956875,-351.36697033956875
-349.08185433293846,-349.08185433293846
-390.8074628593081,-390.8074628593081
-347.00769368726856,-347.00769368726856
-336.75186591683735,-336.75186591683735
-356.64740520087804,-356.64740520087804
-301.6975247256321,-301.6975247256321
-425.16191431494127,-425.16191431494127
-370.2238963318507,-370.2238963318507
-315.02544953973137,-315.02544953973137
-359.51426542289175,-359.51426542289175
-363.7300614182305,-363.7300614182305
-300.2231531652772,-300.2231531652772
-331.7556361043138,-331.7556361043138
-379.72426477106455,-379.72426477106455
-363.08233400711987,-363.08233400711987
-336.4561666141566,-336.4561666141566
-326.2336841556417,-326.2336841556417
-331.0021382013236,-331.0021382013236
-370.6961651942133,-370.6961651942133
-375.8891746530203,-375.8891746530203
-354.60789918588125,-354.60789918588125
-408.2872735977228,-408.2872735977228
-339.77911895108605,-339.77911895108605
-394.90400153767763,-394.90400153767763
-299.19150409,-299.19150409
-350.8382377869586,-350.8382377869586
-345.75906772515407,-345.75906772515407
-330.4664016905132,-330.4664016905132
-294.7413287960764,-294.7413287960764
-365.1174079093186,-365.1174079093186
-374.3711852648502,-374.3711852648502
-326.9437193961693,-326.9437193961693
-344.0997783554149,-344.0997783554149
-359.55011985608724,-359.55011985608724
-330.74750777081033,-330.74750777081033
-390.76093606498205,-390.76093606498205
-389.1187178983716,-389.1187178983716
-369.78231576654633,-369.78231576654633
-335.2781104272947,-335.2781104272947
-411.18913089701965,-411.18913089701965
-321.34223124936966,-321.34223124936966
-352.47351633829595,-352.47351633829595
-366.1225722785398,-366.1225722785398
-383.99900823159146,-383.99900823159146
-366.77022963436207,-366.77022963436207
-386.2245448287938,-386.2245448287938
-382.8887524825359,-382.8887524825359
-363.96456433767185,-363.96456433767185
-343.190083189087,-343.190083189087
-359.46018025844705,-359.46018025844705
-325.31055808485195,-325.31055808485195
-348.6205413228975,-348.6205413228975
-350.15281384105145,-350.15281384105145
-339.9416840939348,-339.9416840939348
-357.803031427458,-357.803031427458
-370.66304588409974,-370.66304588409974
-387.7772130645609,-387.7772130645609
-392.9269403441602,-392.9269403441602
