train,test
-320.7791297403125,-320.7791297403125
-239.27929182831133,-239.27929182831133
-134.46232322114227,-134.46232322114227
-344.63250075824226,-344.63250075824226
-235.48916288887233,-235.48916288887233
-184.31808167905817,-184.31808167905817
-154.35070152892987,-154.35070152892987
-228.3027484504635,-228.3027484504635
-291.87709792183983,-291.87709792183983
-209.9822108013163,-209.9822108013163
-334.65341550454315,-334.65341550454315
-255.0451629483221,-255.0451629483221
-280.66265357131255,-280.66265357131255
-248.27613187315777,-248.27613187315777
-215.35348996533676,-215.35348996533676
-196.436964511673,-196.436964511673
-160.47883418819055,-160.47883418819055
-258.01474543145105,-258.01474543145105
-237.2425371061876,-237.2425371061876
-211.18481308331246,-211.18481308331246
-222.16163802047632,-222.16163802047632
-224.77634757957927,-224.77634757957927
-191.1231183364594,-191.1231183364594
-242.62146223946652,-242.62146223946652
-214.25269683832,-214.25269683832
-194.84383938620715,-194.84383938620715
-208.5399972746625,-208.5399972746625
-232.07570895565402,-232.07570895565402
-203.0261065510203,-203.0261065510203
-261.14924955662985,-261.14924955662985
-194.55660445969977,-194.55660445969977
-225.17343211377226,-225.17343211377226
-360.1411881182027,-360.1411881182027
-318.65572307836027,-318.65572307836027
-243.76215011920775,-243.76215011920775
-233.41542359400972,-233.41542359400972
-192.2679845985109,-192.2679845985109
-230.4960774461429,-230.4960774461429
-245.61551438101822,-245.61551438101822
-244.75438186262832,-244.75438186262832
-271.9592593512657,-271.9592593512657
-158.94958758372667,-158.94958758372667
-123.80542442554196,-123.80542442554196
-263.2200458953718,-263.2200458953718
-298.3349670871814,-298.3349670871814
-288.486388844152,-288.486388844152
-170.7123230402672,-170.7123230402672
-151.6182070548693,-151.6182070548693
-298.0388854313079,-298.0388854313079
-282.25487273860676,-282.25487273860676
-265.0153723423438,-265.0153723423438
-219.36171111314616,-219.36171111314616
-156.24128751644207,-156.24128751644207
-216.14121288921004,-216.14121288921004
-200.88946072806704,-200.88946072806704
-251.15991583056126,-251.15991583056126
-249.3912336649544,-249.3912336649544
-256.05139327908006,-256.05139327908006
-147.47508175910255,-147.47508175910255
-239.80848802801384,-239.80848802801384
-217.79060491339138,-217.79060491339138
-201.55264560697833,-201.55264560697833
-214.0257697424018,-214.0257697424018
-263.4783012752171,-263.4783012752171
-250.67988912232258,-250.67988912232258
-236.06420892346364,-236.06420892346364
-310.6599692631989,-310.6599692631989
-173.76116744136692,-173.76116744136692
-160.87847697651836,-160.87847697651836
-238.81648498815952,-238.81648498815952
-180.7245290960498,-180.7245290960498
-188.978969961656,-188.978969961656
-300.26985057311913,-300.26985057311913
-135.19526089464546,-135.19526089464546
-240.18153773398652,-240.18153773398652
-259.6599907160422,-259.6599907160422
-289.3544762975639,-289.3544762975639
-286.4750545252961,-286.4750545252961
-157.78697332198917,-157.78697332198917
-159.51514972548438,-159.51514972548438
-188.2088916804675,-188.2088916804675
-196.9278278170092,-196.9278278170092
-227.31002332066265,-227.31002332066265
-223.07073253698243,-223.07073253698243
-233.71971182147317,-233.71971182147317
-213.18297154676068,-213.18297154676068
-280.0415582982159,-280.0415582982159
-279.21683888968886,-279.21683888968886
-251.7690213573338,-251.7690213573338
-290.2054431622039,-290.2054431622039
-250.01497468669032,-250.01497468669032
-270.331428287013,-270.331428287013
-173.57540682301462,-173.57540682301462
-196.37836133353633,-196.37836133353633
-233.67955859198764,-233.67955859198764
-238.41593922828937,-238.41593922828937
-294.6737078543137,-294.6737078543137
-281.9870712562419,-281.9870712562419
-108.35038872693087,-108.35038872693087
-194.8313801956945,-194.8313801956945
-269.9831257124375,-269.9831257124375
-153.04603710565877,-153.04603710565877
-250.43598186323382,-250.43598186323382
-135.48245104593676,-135.48245104593676
-233.43098479731896,-233.43098479731896
-129.19454516906958,-129.19454516906958
-91.83279949555282,-91.83279949555282
-242.16964272193852,-242.16964272193852
-293.5754264054527,-293.5754264054527
-270.44052564335954,-270.44052564335954
-263.1674716068545,-263.1674716068545
-192.04464521215417,-192.04464521215417
-305.9852494402617,-305.9852494402617
-214.74954357180886,-214.74954357180886
-301.25184632559603,-301.25184632559603
-325.4985105596657,-325.4985105596657
-123.14643961768716,-123.14643961768716
-175.4294222772068,-175.4294222772068
-280.0895057340784,-280.0895057340784
-195.47831133725052,-195.47831133725052
-277.92598474023015,-277.92598474023015
-234.97529086636698,-234.97529086636698
-228.0901301639505,-228.0901301639505
-251.01444923207956,-251.01444923207956
-321.15276060991965,-321.15276060991965
-201.2491277998965,-201.2491277998965
-176.85724324975695,-176.85724324975695
-238.1184279389177,-238.1184279389177
-164.85744691112467,-164.85744691112467
-273.78291378395494,-273.78291378395494
-67.99765253412647,-67.99765253412647
-198.32888677405492,-198.32888677405492
-178.12912880322926,-178.12912880322926
-294.87255879883855,-294.87255879883855
-276.2610922853697,-276.2610922853697
-184.06586001191332,-184.06586001191332
-256.96073156534146,-256.96073156534146
-28.55449647630951,-28.55449647630951
-248.79255826474875,-248.79255826474875
-185.57491327729215,-185.57491327729215
-227.0871346310184,-227.0871346310184
-67.6719201623454,-67.6719201623454
-161.59150488606528,-161.59150488606528
-197.15198698894338,-197.15198698894338
-225.96866822208727,-225.96866822208727
-244.69269063370132,-244.69269063370132
-224.12018704670788,-224.12018704670788
-136.7912056729519,-136.7912056729519
-169.74739963075277,-169.74739963075277
-178.47810914290997,-178.47810914290997
-99.61686166901791,-99.61686166901791
-114.01304923600354,-114.01304923600354
-77.96914454308036,-77.96914454308036
-276.9581107393656,-276.9581107393656
-227.58502813306126,-227.58502813306126
-176.42676896571416,-176.42676896571416
-92.30460665922602,-92.30460665922602
-217.35913472741265,-217.35913472741265
-161.27344399462288,-161.27344399462288
-192.91158392085356,-192.91158392085356
-65.08779227629422,-65.08779227629422
-198.9381253860062,-198.9381253860062
7.762181506790567,7.762181506790567
-69.15260013581434,-69.15260013581434
-221.30868284947482,-221.30868284947482
-197.21883457836725,-197.21883457836725
-150.26998672986468,-150.26998672986468
-250.9404637651019,-250.9404637651019
-118.74264798265817,-118.74264798265817
-215.53098473228926,-215.53098473228926
-123.43507135795933,-123.43507135795933
-252.88566138110272,-252.88566138110272
-239.99999491606815,-239.99999491606815
-216.5418305754775,-216.5418305754775
-298.45860368451457,-298.45860368451457
-129.27695659354097,-129.27695659354097
-100.8154639779497,-100.8154639779497
-202.0580660741366,-202.0580660741366
-213.0121403986174,-213.0121403986174
-104.44362467389512,-104.44362467389512
-168.67518978675545,-168.67518978675545
-61.51149723632474,-61.51149723632474
-160.63137413933111,-160.63137413933111
-116.09304461388685,-116.09304461388685
-202.0108547196305,-202.0108547196305
-169.61770074198412,-169.61770074198412
-119.29513010365433,-119.29513010365433
-258.5234303915902,-258.5234303915902
-72.45483709472319,-72.45483709472319
26.49046854537559,26.49046854537559
-74.07639050225724,-74.07639050225724
-68.40981730185344,-68.40981730185344
-228.13534772910918,-228.13534772910918
-112.7348633103501,-112.7348633103501
-119.63920702659442,-119.63920702659442
-9.258737802817157,-9.258737802817157
22.449721544508844,22.449721544508844
-179.49504909669838,-179.49504909669838
-174.79424634041266,-174.79424634041266
-188.90199514965295,-188.90199514965295
-47.6856715580015,-47.6856715580015
-175.9468851072825,-175.9468851072825
-128.3059770175816,-128.3059770175816
-126.05057244031742,-126.05057244031742
-42.343226373999386,-42.343226373999386
-135.17853013394267,-135.17853013394267
-101.53624415972513,-101.53624415972513
-160.2256810954366,-160.2256810954366
-80.78088301287778,-80.78088301287778
-227.3197628722075,-227.3197628722075
-238.75516668004047,-238.75516668004047
-101.61573808544476,-101.61573808544476
-169.58443293182017,-169.58443293182017
-52.2593501070798,-52.2593501070798
-187.569347405646,-187.569347405646
-53.320238986992955,-53.320238986992955
-74.31326163430055,-74.31326163430055
-214.74085873405429,-214.74085873405429
-184.06818194179178,-184.06818194179178
-180.63920843326187,-180.63920843326187
-175.72070431059373,-175.72070431059373
-236.74865398991446,-236.74865398991446
-189.42191894381594,-189.42191894381594
-188.9934054468032,-188.9934054468032
-228.84792991597777,-228.84792991597777
-261.8480986095824,-261.8480986095824
-151.1876230645997,-151.1876230645997
-201.1299873267839,-201.1299873267839
-169.4565916643317,-169.4565916643317
-104.96545396947916,-104.96545396947916
-152.52719681962643,-152.52719681962643
-214.62568712016952,-214.62568712016952
-167.17668001232676,-167.17668001232676
-280.2097710958257,-280.2097710958257
-198.7380241250358,-198.7380241250358
-223.38412033056807,-223.38412033056807
-139.7512891417189,-139.7512891417189
-146.1030756962324,-146.1030756962324
-87.49527300954182,-87.49527300954182
-111.57982082572411,-111.57982082572411
-221.71371777084963,-221.71371777084963
-105.60152042954803,-105.60152042954803
-109.43574227597591,-109.43574227597591
-276.54851987766176,-276.54851987766176
-296.37580143008466,-296.37580143008466
-95.84523942523101,-95.84523942523101
90.71228527831796,90.71228527831796
-199.73898796259482,-199.73898796259482
-213.13357023670673,-213.13357023670673
-103.1607187242978,-103.1607187242978
-260.37191758698395,-260.37191758698395
-225.34453623750193,-225.34453623750193
-306.6485062611805,-306.6485062611805
-256.96388298400575,-256.96388298400575
-282.1877991340988,-282.1877991340988
-204.16692318075295,-204.16692318075295
-154.03428985226938,-154.03428985226938
-92.61383753795187,-92.61383753795187
-42.159245223886785,-42.159245223886785
-193.62801987088528,-193.62801987088528
-253.09141576906728,-253.09141576906728
-173.88494084347334,-173.88494084347334
-290.5886162051136,-290.5886162051136
-343.66585125317596,-343.66585125317596
27.412759859666064,27.412759859666064
-281.86070159650046,-281.86070159650046
-186.11297563655407,-186.11297563655407
-203.72292507057028,-203.72292507057028
-155.31392545787608,-155.31392545787608
-144.8431868303113,-144.8431868303113
-201.86387732300125,-201.86387732300125
-153.97123142535605,-153.97123142535605
-261.74789262393784,-261.74789262393784
-171.61891759677877,-171.61891759677877
65.33325687452134,65.33325687452134
-416.87074127483834,-416.87074127483834
-198.99585548005655,-198.99585548005655
-125.43332350589553,-125.43332350589553
-271.99724796961004,-271.99724796961004
-124.90939557119769,-124.90939557119769
-150.54110538880587,-150.54110538880587
-120.14971861694293,-120.14971861694293
-90.59783504832623,-90.59783504832623
-82.93528722325094,-82.93528722325094
-60.2616938742065,-60.2616938742065
-151.3920873411898,-151.3920873411898
-376.64738830924875,-376.64738830924875
-272.0598077996359,-272.0598077996359
-112.51039659104785,-112.51039659104785
-235.43907323083025,-235.43907323083025
-248.59391748851127,-248.59391748851127
-207.11741064184588,-207.11741064184588
-170.83996881477165,-170.83996881477165
-151.86692045348775,-151.86692045348775
-227.84054014530403,-227.84054014530403
-268.9427278039101,-268.9427278039101
-86.55941471816678,-86.55941471816678
-221.13203261211925,-221.13203261211925
-158.21077977003839,-158.21077977003839
-191.42807313183698,-191.42807313183698
-225.24253256187714,-225.24253256187714
-54.292632997169804,-54.292632997169804
-240.09066434418222,-240.09066434418222
-174.99908335769877,-174.99908335769877
-32.645187819474515,-32.645187819474515
-321.8969399255546,-321.8969399255546
-159.43846760374825,-159.43846760374825
-253.6815305859978,-253.6815305859978
-1.8998162314162788,-1.8998162314162788
-296.4437299481665,-296.4437299481665
-316.69500970897593,-316.69500970897593
-300.31041699381643,-300.31041699381643
-101.84501315639984,-101.84501315639984
-253.72212525891175,-253.72212525891175
-108.05019135314477,-108.05019135314477
-134.4205504817741,-134.4205504817741
-161.26366421217122,-161.26366421217122
-436.26846462623826,-436.26846462623826
-269.7055218116522,-269.7055218116522
-223.95341173176217,-223.95341173176217
-238.01296459008273,-238.01296459008273
-118.08522063249144,-118.08522063249144
-319.938397312189,-319.938397312189
-184.75990860965183,-184.75990860965183
-387.1073953846637,-387.1073953846637
-256.27505654509997,-256.27505654509997
-132.9314026225535,-132.9314026225535
-161.4149455665643,-161.4149455665643
-217.25199980038224,-217.25199980038224
-184.1000094291151,-184.1000094291151
-36.82734100200092,-36.82734100200092
-153.9590234297879,-153.9590234297879
-176.9593657852296,-176.9593657852296
-181.2728929905501,-181.2728929905501
-263.2616185030928,-263.2616185030928
-169.02829726194648,-169.02829726194648
-60.00526279606316,-60.00526279606316
-236.56851455260244,-236.56851455260244
-146.77009107226297,-146.77009107226297
-75.69879626381774,-75.69879626381774
-321.9020133111558,-321.9020133111558
18.7743353039037,18.7743353039037
-179.0511062967955,-179.0511062967955
-217.10484948333198,-217.10484948333198
-312.0661637758566,-312.0661637758566
-165.3410749312147,-165.3410749312147
-210.28117800484446,-210.28117800484446
-219.6509884913519,-219.6509884913519
-107.0314635489857,-107.0314635489857
-277.8831946311008,-277.8831946311008
-195.70642179840593,-195.70642179840593
-199.93438105910502,-199.93438105910502
-215.08483177140326,-215.08483177140326
-352.3947770027832,-352.3947770027832
-339.8783229611752,-339.8783229611752
-193.78671838242786,-193.78671838242786
-79.45045230620715,-79.45045230620715
-188.9828802841093,-188.9828802841093
-273.67192403012285,-273.67192403012285
-264.68042399817034,-264.68042399817034
-12.283924939574979,-12.283924939574979
-130.34309267749413,-130.34309267749413
-132.24602030746644,-132.24602030746644
-161.5291477467727,-161.5291477467727
-165.77365724040644,-165.77365724040644
-200.44747079940464,-200.44747079940464
94.40139509091019,94.40139509091019
-178.76037143200745,-178.76037143200745
-213.7362253048419,-213.7362253048419
-266.23284768020727,-266.23284768020727
-24.68807808200351,-24.68807808200351
-300.7850490992217,-300.7850490992217
-282.97277377007,-282.97277377007
-188.33550817261323,-188.33550817261323
-242.9226200177249,-242.9226200177249
-147.75819492441065,-147.75819492441065
-101.31355514315342,-101.31355514315342
-206.7290762649606,-206.7290762649606
-214.13238350844128,-214.13238350844128
-174.14239289541877,-174.14239289541877
-7.008603644813018,-7.008603644813018
10.251868126640595,10.251868126640595
-84.61742470735372,-84.61742470735372
24.75381234346115,24.75381234346115
-159.10621403928414,-159.10621403928414
-131.30674435681541,-131.30674435681541
-152.98528113535508,-152.98528113535508
-187.90554759800384,-187.90554759800384
-280.36371347966804,-280.36371347966804
-242.1455897081405,-242.1455897081405
-213.15472112930544,-213.15472112930544
-152.3530675983119,-152.3530675983119
-245.35848748815496,-245.35848748815496
-105.85905013445216,-105.85905013445216
-99.59710394894697,-99.59710394894697
-31.246820792457424,-31.246820792457424
46.339913534483955,46.339913534483955
-363.33883049178934,-363.33883049178934
-139.11186143172995,-139.11186143172995
-135.69463830811134,-135.69463830811134
-17.22006283149502,-17.22006283149502
-94.55874593137877,-94.55874593137877
-170.7675796542182,-170.7675796542182
-144.30423352345278,-144.30423352345278
1.1422027150796648,1.1422027150796648
-78.59600301930297,-78.59600301930297
4.427139810474687,4.427139810474687
-251.9168478308406,-251.9168478308406
-190.45005793367986,-190.45005793367986
-86.604788639046,-86.604788639046
-195.15546910219874,-195.15546910219874
-214.68351315223185,-214.68351315223185
-121.50725104280542,-121.50725104280542
-238.76961716715095,-238.76961716715095
18.325931402042794,18.325931402042794
-203.36743690963326,-203.36743690963326
-235.688928541548,-235.688928541548
-149.63667043402663,-149.63667043402663
-218.30917797518353,-218.30917797518353
-284.86547373017476,-284.86547373017476
-58.08410674863813,-58.08410674863813
-86.13526821053486,-86.13526821053486
-182.53253359824998,-182.53253359824998
-136.36517260104347,-136.36517260104347
-68.38614153227441,-68.38614153227441
-127.18791624946032,-127.18791624946032
-121.40439910189173,-121.40439910189173
-228.75816565748178,-228.75816565748178
-80.12443834516486,-80.12443834516486
-247.4354444760998,-247.4354444760998
-213.645105190536,-213.645105190536
-113.63443968396491,-113.63443968396491
-348.1567653537657,-348.1567653537657
38.88928959032135,38.88928959032135
-89.24376638638856,-89.24376638638856
-39.68651139389934,-39.68651139389934
103.92037342140412,103.92037342140412
-103.56815383994524,-103.56815383994524
-82.27470876399941,-82.27470876399941
-207.3132014251912,-207.3132014251912
-329.2299316258025,-329.2299316258025
-74.24997037732717,-74.24997037732717
-207.06338264789912,-207.06338264789912
-145.56070822957702,-145.56070822957702
-166.03673058201406,-166.03673058201406
-256.8702717090541,-256.8702717090541
-56.506372935184565,-56.506372935184565
-48.07027448219635,-48.07027448219635
-205.48131734894304,-205.48131734894304
-12.428074848769292,-12.428074848769292
-353.4425520082231,-353.4425520082231
-35.96400124508701,-35.96400124508701
37.44484603277344,37.44484603277344
-179.8962907365182,-179.8962907365182
-30.378238282686468,-30.378238282686468
-203.48879989521274,-203.48879989521274
-210.0047374800403,-210.0047374800403
-196.22940016391289,-196.22940016391289
-234.98818767671642,-234.98818767671642
-58.36298268030021,-58.36298268030021
-123.6298573235487,-123.6298573235487
-185.1884105933227,-185.1884105933227
-228.54146179985878,-228.54146179985878
-239.59898153702758,-239.59898153702758
-139.6285679481145,-139.6285679481145
-38.50010262279471,-38.50010262279471
51.60989035594204,51.60989035594204
-152.19692916971098,-152.19692916971098
-78.15086819722227,-78.15086819722227
-249.9626739808215,-249.9626739808215
-69.68176040519714,-69.68176040519714
83.1803710507448,83.1803710507448
